,Date,W_BUD_Close,W_Close,LW_BUD_Close,DLW_BUD_Close,LW_Close,DLW_Close,NBP_stopy,LAG_DLW_BUD_Close_1,LAG_DLW_Close_1,"2DLW_BUD_Closer","2DLW_Close",WIG_NCHROM,LWIG_NCHROM,DLWIG_NCHROM,DNBP_stopy
"167-1",2010-03-14,5554.7399999999998,41253.599999999999,8.622406896297889,0.024203465417988568,10.627493660682056,0.022040425127800134,3.5,0.045718388036064539,0.041636159001861017,0.00058580773823976851,0.00048578033981416357,2717.4899999999998,7.9074639391357877,0.0082993241292301789,0
"168-1",2010-03-21,5559.3400000000001,41611.699999999997,8.6232346751626565,0.00082777886476748108,10.636136656705988,0.0086429960239318149,3.5,0.024203465417988568,0.022040425127800134,6.8521784895573975e-07,7.470138026970116e-05,2748.9400000000001,7.9189706618084639,0.011506722672676162,0
"169-1",2010-03-28,5830.9700000000003,42395.5,8.6709386462938127,0.047703971131156209,10.654797503512171,0.018660846806183073,3.5,0.00082777886476748108,0.0086429960239318149,0.002275668861682185,0.00034822720352383304,2835.0500000000002,7.9498148526906309,0.030844190882167055,0
"170-1",2010-04-04,5960.9799999999996,43151.300000000003,8.6929901760725432,0.022051529778730483,10.672467823520092,0.017670320007921347,3.5,0.047703971131156209,0.018660846806183073,0.00048626996558223727,0.00031224020918234547,2933.2399999999998,7.9838628931101612,0.034048040419530246,0
"171-1",2010-04-11,5853.1400000000003,43262.199999999997,8.6747335483627523,-0.018256627709790862,10.675034553507537,0.0025667299874445604,3.5,0.022051529778730483,0.017670320007921347,0.00033330445533390354,6.5881028284471531e-06,2965.4699999999998,7.9947908148897247,0.010927921779563476,0
"172-1",2010-04-18,5977.0299999999997,43912.599999999999,8.6956790680520797,0.020945519689327341,10.689956573827397,0.014922020319859897,3.5,-0.018256627709790862,0.0025667299874445604,0.00043871479505599932,0.00022266669042631166,3007.77,8.008954219380346,0.014163404490621367,0
"173-1",2010-04-25,5827.8000000000002,42810,8.6703948496363399,-0.025284218415739801,10.664526999138992,-0.025429574688404344,3.5,0.020945519689327341,0.014922020319859897,0.00063929170089483572,0.00064666326883313491,2855.5599999999999,7.957023249966114,-0.051930969414232031,0
"174-1",2010-05-02,5978.9200000000001,43295.199999999997,8.6959952286274831,0.025600378991143202,10.675797053342302,0.011270054203309954,3.5,-0.025284218415739801,-0.025429574688404344,0.00065537940449016628,0.00012701412174554436,2888.8200000000002,7.9686033932292295,0.011580143263115517,0
"175-1",2010-05-09,5627.8800000000001,39923.599999999999,8.6354880960453428,-0.060507132582140244,10.594722906720117,-0.081074146622185594,3.5,0.025600378991143202,0.011270054203309954,0.0036611130933126975,0.0065730172505156477,2603.54,7.8646273364180965,-0.10397605681113298,0
"176-1",2010-05-16,5682.1300000000001,41075.400000000001,8.6450814414202704,0.0095933453749275088,10.623164681141679,0.028441774421562371,3.5,-0.060507132582140244,-0.081074146622185594,9.203227548264302e-05,0.0008089345322470396,2751.27,7.9198179022372388,0.055190565819142279,0
"177-1",2010-05-23,5436.8400000000001,39580.599999999999,8.6009532887195306,-0.044128152700739776,10.586094378212957,-0.037070302928722043,3.5,0.0095933453749275088,0.028441774421562371,0.0019472938607798071,0.0013742073592272182,2657.9699999999998,7.8853179525277799,-0.03449994970945891,0
"178-1",2010-05-30,5607.0100000000002,41409.199999999997,8.631772879607011,0.03081959088748043,10.631258357347928,0.045163979134970944,3.5,-0.044128152700739776,-0.037070302928722043,0.00094984718247166677,0.0020397850113040906,2783.8899999999999,7.9316045091794578,0.046286556651677913,0
"179-1",2010-06-06,5574.9799999999996,40451.199999999997,8.6260440088779387,-0.0057288707290723551,10.607851588301239,-0.023406769046689035,3.5,0.03081959088748043,0.045163979134970944,3.2819959830422017e-05,0.00054787683720503998,2743.9299999999998,7.9171464783163037,-0.014458030863154114,0
"180-1",2010-06-13,5570.6899999999996,40635.599999999999,8.6252742031665086,-0.00076980571143003829,10.612399808674455,0.0045482203732163384,3.5,-0.0057288707290723551,-0.023406769046689035,5.9260083335030742e-07,2.068630856334017e-05,2751.96,7.9200686640638809,0.0029221857475771884,0
"181-1",2010-06-20,5518.4300000000003,40761.699999999997,8.6158486785261648,-0.009425524640343852,10.615498194023353,0.0030983853488972812,3.5,-0.00076980571143003829,0.0045482203732163384,8.8840514745729097e-05,9.5999917702613266e-06,2760.9099999999999,7.9233156145136778,0.0032469504497969481,0
"182-1",2010-06-27,5450.8999999999996,40376.800000000003,8.6035360116382531,-0.012312666887911661,10.606010641574551,-0.0094875524488013951,3.5,-0.009425524640343852,0.0030983853488972812,0.00015160176589267623,9.0013651468757351e-05,2709.0300000000002,7.9043459162208975,-0.018969698292780279,0
"183-1",2010-07-04,5447.79,39805.400000000001,8.602965300830915,-0.00057071080733805957,10.591757860461009,-0.014252781113542667,3.5,-0.012312666887911661,-0.0094875524488013951,3.2571082561245977e-07,0.00020314176947055856,2616.9699999999998,7.8697724389566055,-0.034573477264292052,0
"184-1",2010-07-11,5468.6800000000003,40392.099999999999,8.6067925500240037,0.0038272491930886332,10.606389500273457,0.014631639812447972,3.5,-0.00057071080733805957,-0.014252781113542667,1.4647836385997594e-05,0.00021408488360121251,2632.27,7.875601870770498,0.005829431813892505,0
"185-1",2010-07-18,5567.3400000000001,41060.800000000003,8.6246726605057304,0.017880110481726774,10.622809174065535,0.016419673792078981,3.5,0.0038272491930886332,0.014631639812447972,0.00031969835083875566,0.00026960568743828535,2687.9200000000001,7.8965229392953837,0.020921068524885733,0
"186-1",2010-07-25,5695.79,42292.099999999999,8.647482584434643,0.022809923928912568,10.652355586363004,0.029546412297468905,3.5,0.017880110481726774,0.016419673792078981,0.00052029262964277813,0.00087299047965202169,2732.8000000000002,7.9130820035942504,0.016559064298866666,0
"187-1",2010-08-01,5755.2399999999998,42464.699999999997,8.6578660231535149,0.010383438718871929,10.656428421547686,0.0040728351846812672,3.5,0.022809923928912568,0.029546412297468905,0.00010781579962856873,1.6587986441577692e-05,2804.96,7.9391445576055641,0.026062554011313743,0
"188-1",2010-08-08,5778.4799999999996,43421.300000000003,8.6618959513036824,0.00402992815016745,10.678705383103846,0.022276961556160657,3.5,0.010383438718871929,0.0040728351846812672,1.6240320895512047e-05,0.00049626301617465985,2795.96,7.9359307970997222,-0.0032137605058419894,0
"189-1",2010-08-15,5692.1899999999996,42167.93,8.6468503388353497,-0.015045612468332692,10.649415258507105,-0.029290124596741407,3.5,0.00402992815016745,0.022276961556160657,0.00022637045454724816,0.00085791139889263598,2699.1799999999998,7.900703302161407,-0.035227494938315118,0
"190-1",2010-08-22,5699.6499999999996,42202.910000000003,8.648160048428597,0.0013097095932472769,10.650244454992626,0.00082919648552071124,3.5,-0.015045612468332692,-0.029290124596741407,1.7153392186439474e-06,6.875668115998991e-07,2711.4499999999998,7.9052388261332247,0.0045355239718176676,0
"191-1",2010-08-29,5686.6999999999998,42083.620000000003,8.6458853940250933,-0.0022746544035037175,10.647413870327483,-0.0028305846651424105,3.5,0.0013097095932472769,0.00082919648552071124,5.1740526553788525e-06,8.0122095465393718e-06,2692.6199999999999,7.8982699762825339,-0.0069688498506907948,0
"192-1",2010-09-05,5723.3599999999997,42944.940000000002,8.6523113245020156,0.0064259304769223036,10.667674109063478,0.020260238735994918,3.5,-0.0022746544035037175,-0.0028305846651424105,4.1292582494238903e-05,0.00041047727363950891,2769.9400000000001,7.9265809382969694,0.028310962014435503,0
"193-1",2010-09-12,5907.8599999999997,43671.279999999999,8.6840389466880357,0.031727622186020099,10.684445956789693,0.016771847726214872,3.5,0.0064259304769223036,0.020260238735994918,0.0010066420095788348,0.000281294876151339,2792.52,7.9346996929588904,0.0081187546619210238,0
"194-1",2010-09-19,5722.3900000000003,44145.239999999998,8.6521418292741235,-0.031897117413912213,10.695240385950195,0.010794429160501551,3.5,0.031727622186020099,0.016771847726214872,0.0010174260993169018,0.00011651970090108621,2753.96,7.9207951548548712,-0.013904538104019259,0
"195-1",2010-09-26,5853.8999999999996,45133.769999999997,8.674863384769063,0.022721555494939594,10.717386025782327,0.022145639832132247,3.5,-0.031897117413912213,0.010794429160501551,0.00051626908410961963,0.00049042936357452239,2800.7199999999998,7.9376318059648803,0.016836651110009093,0
"196-1",2010-10-03,5767.4899999999998,45225.580000000002,8.6599922561929166,-0.014871128576146475,10.719418134946324,0.0020321091639967648,3.5,0.022721555494939594,0.022145639832132247,0.0002211504651282803,4.1294676543996299e-06,2780.1500000000001,7.9302601620635977,-0.0073716439012825319,0
"197-1",2010-10-10,5790.4300000000003,45227.660000000003,8.6639618337852795,0.0039695775923629384,10.719464125559824,4.5990613500634936e-05,3.5,-0.014871128576146475,0.0020321091639967648,1.5757546261789944e-05,2.1151365301647846e-09,2813.6900000000001,7.9422520681375213,0.011991906073923531,0
"198-1",2010-10-17,5655.5699999999997,45806.330000000002,8.6403961792266379,-0.023565654558641569,10.732177570159195,0.012713444599370405,3.5,0.0039695775923629384,4.5990613500634936e-05,0.0005553400747772241,0.00016163167358126051,2784.1900000000001,7.9317122662520179,-0.010539801885503408,0
"199-1",2010-10-24,5609.6099999999997,45729.010000000002,8.6322364773836266,-0.0081597018430112911,10.73048816760954,-0.0016894025496547727,3.5,-0.023565654558641569,0.012713444599370405,6.6580734166841866e-05,2.8540809747800468e-06,2741.6199999999999,7.9163042655440039,-0.015408000708013958,0
"200-1",2010-10-31,5646.71,46229.599999999999,8.6388283536525279,0.0065918762689012311,10.741375564554616,0.010887396945076233,3.5,-0.0081597018430112911,-0.0016894025496547727,4.3452832744503213e-05,0.0001185354122396553,2821.9099999999999,7.945169239629208,0.028864974085204054,0
"201-1",2010-11-07,5707.8000000000002,47232.309999999998,8.6495889394404664,0.010760585787938481,10.762833471285489,0.021457906730873333,3.5,0.0065918762689012311,0.010887396945076233,0.00011579020649958363,0.00046044176127085909,2858.1199999999999,7.9579193450121455,0.012750105382937527,0
"202-1",2010-11-14,5676.3199999999997,47493.93,8.6440584144215649,-0.0055305250189014998,10.768357192383277,0.0055237210977878703,3.5,0.010760585787938481,0.021457906730873333,3.0586706984695438e-05,3.0511494766146835e-05,2881.2800000000002,7.9659899188382584,0.0080705738261128701,0
"203-1",2010-11-21,5535.8299999999999,46005.800000000003,8.6189967887335168,-0.025061625688048039,10.736522754479461,-0.031834437903816237,3.5,-0.0055305250189014998,0.0055237210977878703,0.0006280850821278294,0.001013431436651932,2776.0300000000002,7.928777128484727,-0.037212790353531311,0
"204-1",2010-11-28,5417.8100000000004,45641.900000000001,8.5974469537392508,-0.021549834994265993,10.728581433258494,-0.0079413212209669126,3.5,-0.025061625688048039,-0.031834437903816237,0.00046439538828009117,6.3064582734579413e-05,2767.7399999999998,7.9257863816899636,-0.0029907467947634103,0
"205-1",2010-12-05,5497.1400000000003,46868.43,8.6119832359736748,0.014536282234423936,10.755099593449382,0.026518160190887485,3.5,-0.021549834994265993,-0.0079413212209669126,0.00021130350119882895,0.00070321281990956975,2823.9499999999998,7.9458918930739539,0.020105511383990304,0
"206-1",2010-12-12,5425.1199999999999,47510.169999999998,8.5987952979796898,-0.013187937993984988,10.76869907236863,0.013599478919248398,3.5,0.014536282234423936,0.026518160190887485,0.00017392170853319279,0.00018494582687508156,2812,7.9416512529305558,-0.0042406401433980889,0
"207-1",2010-12-19,5441.3900000000003,47651.540000000001,8.6017898219175475,0.0029945239378577071,10.771670227552756,0.0029711551841256068,3.5,-0.013187937993984988,0.013599478919248398,8.9671736144028282e-06,8.8277631281564687e-06,2760,7.9229859587111955,-0.018665294219360362,0
"208-1",2010-12-26,5435.5600000000004,47718.800000000003,8.6007178301260439,-0.0010719917915036348,10.773080729206649,0.0014105016538934478,3.5,0.0029945239378577071,0.0029711551841256068,1.1491664010511724e-06,1.9895149156361516e-06,2773.8800000000001,7.9280023411070752,0.0050163823958797593,0
"209-1",2011-01-02,5400.3299999999999,47489.910000000003,8.5942153417962697,-0.0065024883297741809,10.768272546405553,-0.0048081828010957395,3.5,-0.0010719917915036348,0.0014105016538934478,4.2282354478849417e-05,2.3118621848752871e-05,2709.52,7.9045267764146159,-0.023475564692459372,0
"210-1",2011-01-09,5363.8699999999999,46850.410000000003,8.5874410084628394,-0.0067743333334302491,10.754715038962321,-0.013557507443232808,3.5,-0.0065024883297741809,-0.0048081828010957395,4.5891592112424194e-05,0.000183806008073313,2692.6100000000001,7.8982662624207309,-0.0062605139938849419,0
"211-1",2011-01-16,5313.1800000000003,47258.660000000003,8.5779458050413719,-0.0094952034214674796,10.763391196551364,0.0086761575890434983,3.5,-0.0067743333334302491,-0.013557507443232808,9.0158888015047726e-05,7.5275710509917096e-05,2661.9299999999998,7.8868067025912794,-0.011459559829451571,0
"212-1",2011-01-23,5199.8999999999996,47641.43,8.5563946736153742,-0.021551131425997738,10.771458039811353,0.0080668432599892981,3.75,-0.0094952034214674796,0.0086761575890434983,0.00046445126574062731,6.5073960181234766e-05,2529.6599999999999,7.8358401853389976,-0.05096651725228174,0.25
"213-1",2011-01-30,5160.0699999999997,47223.010000000002,8.5487054242750649,-0.0076892493403093454,10.762636552784127,-0.0088214870272267376,3.75,-0.021551131425997738,0.0080668432599892981,5.9124555417447703e-05,7.7818633371529627e-05,2468.2399999999998,7.8112606250298926,-0.02457956030910502,0
"214-1",2011-02-06,5102.0799999999999,47796.389999999999,8.5374035787042661,-0.011301845570798719,10.774705392614988,0.012068839830861933,3.75,-0.0076892493403093454,-0.0088214870272267376,0.00012773171330618261,0.00014565689486299949,2445.0599999999999,7.801824941485175,-0.0094356835447175769,0
"215-1",2011-02-13,5006.3999999999996,47547.849999999999,8.5184723729146175,-0.018931205789648686,10.769491851388716,-0.0052135412262721559,3.75,-0.011301845570798719,0.012068839830861933,0.00035839055265002794,2.7181012118039376e-05,2465.1399999999999,7.810003879995854,0.008178938510678968,0
"216-1",2011-02-20,4999.3800000000001,46761.43,8.5170691837276014,-0.0014031891870160962,10.752813996812149,-0.016677854576567341,3.75,-0.018931205789648686,-0.0052135412262721559,1.9689398945588931e-06,0.00027815083327712819,2504.1599999999999,7.8257086279421921,0.015704747946338138,0
"217-1",2011-02-27,4904.8699999999999,46874.110000000001,8.4979838680804498,-0.019085315647151546,10.755220776425796,0.0024067796136471031,3.75,-0.0014031891870160962,-0.016677854576567341,0.00036424927335140762,5.7925881086672992e-06,2525.6500000000001,7.8342537343237133,0.0085451063815211725,0
"218-1",2011-03-06,4990.3299999999999,48295.760000000002,8.5152573188234513,0.017273450743001462,10.785099051108274,0.029878274682477723,3.75,-0.019085315647151546,0.0024067796136471031,0.00029837210057089773,0.00089271129800158936,2535.1700000000001,7.8380159749207694,0.003762240597056099,0
"219-1",2011-03-13,4996.3999999999996,47689.93,8.5164729320917534,0.001215613268302107,10.772475543478235,-0.012623507630038944,3.75,0.017273450743001462,0.029878274682477723,1.4777156180721305e-06,0.00015935294488565144,2472.1399999999999,7.8128394512781272,-0.025176523642642223,0
"220-1",2011-03-20,4855.3400000000001,48010.910000000003,8.4878344091693609,-0.02863852292239244,10.779183555729857,0.0067080122516216534,3.75,0.001215613268302107,-0.012623507630038944,0.0008201649951763972,4.4997428367906206e-05,2480.98,7.8164089223936903,0.0035694711155631609,0
"221-1",2011-03-27,4818.8900000000003,48626.25,8.4802988900672958,-0.0075355191020651802,10.791918787531204,0.012735231801347169,3.75,-0.02863852292239244,0.0067080122516216534,5.6784048137589222e-05,0.00016218612903404425,2519.7800000000002,7.831926875107162,0.015517952713471672,0
"222-1",2011-04-03,4837.6300000000001,49503.339999999997,8.4841802103619681,0.0038813202946723635,10.809795421027937,0.017876633496733518,3.75,-0.0075355191020651802,0.012735231801347169,1.5064647229835563e-05,0.00031957402517653483,2556.4200000000001,7.8463631212473226,0.014436246140160591,0
"223-1",2011-04-10,4840.6099999999997,49986.150000000001,8.4847960248270304,0.0006158144650623143,10.819501246038698,0.0097058250107604493,4,0.0038813202946723635,0.017876633496733518,3.792274553799843e-07,9.4203039139503073e-05,2546.54,7.8424908540355753,-0.0038722672117472712,0.25
"224-1",2011-04-17,4814.1999999999998,50016.309999999998,8.4793251629723407,-0.0054708618546897014,10.820104431218629,0.00060318517993174225,4,0.0006158144650623143,0.0097058250107604493,2.9930329433098838e-05,3.6383236128928826e-07,2567.0999999999999,7.8505321360921192,0.0080412820565438636,0
"225-1",2011-04-24,4685.1300000000001,49966.309999999998,8.4521489424198872,-0.027176220552453501,10.819104257305042,-0.0010001739135869769,4,-0.0054708618546897014,0.00060318517993174225,0.00073854696351559606,1.0003478574198895e-06,2566.7800000000002,7.8504074740429806,-0.00012466204913863521,0
"226-1",2011-05-01,4720.6999999999998,50008.980000000003,8.4597123726682355,0.0075634302483482685,10.819957868284135,0.00085361097909242289,4,-0.027176220552453501,-0.0010001739135869769,5.7205477121629551e-05,7.2865170362712481e-07,2550.1700000000001,7.843915302597015,-0.0064921714459655888,0
"227-1",2011-05-08,4607.9799999999996,49321.529999999999,8.4355448620885305,-0.024167510579705009,10.806115978694921,-0.013841889589214063,4,0.0075634302483482685,0.00085361097909242289,0.00058406856762015355,0.00019159790739999266,2550.5599999999999,7.8440682218853368,0.00015291928832183999,0
"228-1",2011-05-15,4379.6700000000001,48677.610000000001,8.3847286580663525,-0.050816204022178013,10.792974449758164,-0.013141528936756686,4.25,-0.024167510579705009,-0.013841889589214063,0.0025822865912236209,0.0001726997827956133,2450.98,7.8042432235600998,-0.039824998325237004,0.25
"229-1",2011-05-22,4294.6499999999996,48858.839999999997,8.3651253409930835,-0.019603317073269011,10.796690603228225,0.0037161534700604903,4.25,-0.050816204022178013,-0.013141528936756686,0.00038429004027512028,1.3809796613042623e-05,2438.5,7.7991383751501075,-0.0051048484099922575,0
"230-1",2011-05-29,4248.3699999999999,49425.669999999998,8.3542906589404833,-0.010834682052600186,10.808225203839704,0.011534600611479817,4.25,-0.019603317073269011,0.0037161534700604903,0.00011739033518093659,0.00013304701126635058,2471.1500000000001,7.8124389083145394,0.013300533164431805,0
"231-1",2011-06-05,4246.1499999999996,49638.879999999997,8.3537679690061388,-0.00052268993434445576,10.812529676614369,0.004304472774665058,4.25,-0.010834682052600186,0.011534600611479817,2.7320476746501147e-07,1.8528485867832701e-05,2428.1900000000001,7.7949014028244816,-0.017537505490057725,0
"232-1",2011-06-12,4355.1199999999999,49077.610000000001,8.3791074434420008,0.025339474435861931,10.801158201632639,-0.011371474981730856,4.5,-0.00052268993434445576,0.004304472774665058,0.00064208896468570032,0.00012931044326013077,2390.2600000000002,7.7791574256196006,-0.015743977204881077,0.25
"233-1",2011-06-19,4378.2799999999997,49353.400000000001,8.3844112321820585,0.0053037887400577688,10.806761938131796,0.0056037364991574634,4.5,0.025339474435861931,-0.011371474981730856,2.8130174999163574e-05,3.1401862751989546e-05,2434.4299999999998,7.7974679218719292,0.018310496252328612,0
"234-1",2011-06-26,4290.8599999999997,48394.019999999997,8.3642424580318657,-0.020168774150192803,10.787131531352324,-0.019630406779471699,4.5,0.0053037887400577688,0.0056037364991574634,0.00040677945072148543,0.00038535287032752841,2371.5900000000001,7.7713158952616652,-0.026152026610263945,0
"235-1",2011-07-03,4261.1099999999997,48551.190000000002,8.357284968702956,-0.0069574893289097162,10.79037398423268,0.0032424528803556285,4.5,-0.020168774150192803,-0.019630406779471699,4.8406657761892571e-05,1.0513500681326511e-05,2307.1300000000001,7.7437596068245433,-0.027556288437121879,0
"236-1",2011-07-10,4415.7700000000004,48700.580000000002,8.3929375032672144,0.035652534564258431,10.793446218650686,0.0030722344180063033,4.5,-0.0069574893289097162,0.0032424528803556285,0.0012711032208556421,9.4386243191825284e-06,2277.4000000000001,7.7307897203765048,-0.012969886448038537,0
"237-1",2011-07-17,4201.1800000000003,47785.849999999999,8.3431207171926829,-0.049816786074531549,10.774484849550864,-0.018961369099821823,4.5,0.035652534564258431,0.0030722344180063033,0.0024817121747956407,0.00035953351813967785,2175.1900000000001,7.6848712960292822,-0.045918424347222597,0
"238-1",2011-07-24,4056.02,47501.779999999999,8.3079574762253312,-0.035163240967351683,10.768522463004823,-0.0059623865460416425,4.5,-0.049816786074531549,-0.018961369099821823,0.0012364535153280398,3.5550053324418391e-05,2149.3099999999999,7.6729021393800227,-0.01196915664925946,0
"239-1",2011-07-31,3948.52,47152.629999999997,8.2810961041394453,-0.026861372085885904,10.761145065933349,-0.0073773970714743342,4.5,-0.035163240967351683,-0.0059623865460416425,0.00072153331033641044,5.4425987550198086e-05,2097.98,7.6487302560223389,-0.024171883357683832,0
"240-1",2011-08-07,3291.0599999999999,42011.330000000002,8.0989649803177119,-0.18213112382173335,10.645694622791067,-0.11545044314228115,4.5,-0.026861372085885904,-0.0073773970714743342,0.033171746264567564,0.013328804821749092,1762.6900000000001,7.474596330294708,-0.17413392572763087,0
"241-1",2011-08-14,3047.9499999999998,39910.949999999997,8.022224512472512,-0.076740467845199944,10.594406001317484,-0.051288621473583262,4.5,-0.18213112382173335,-0.11545044314228115,0.005889099405100167,0.0026305226926605059,1643.96,7.4048632444198805,-0.069733085874827516,0
"242-1",2011-08-21,2929.3099999999999,38749.610000000001,7.9825221793972938,-0.039702333075218199,10.564875970214716,-0.029530031102767751,4.5,-0.076740467845199944,-0.051288621473583262,0.001576275251615565,0.00087202273693043071,1573.76,7.3612229395877726,-0.043640304832107901,0
"243-1",2011-08-28,2927.4200000000001,39774,7.9818767680276013,-0.00064541136969253898,10.590968711469447,0.026092741254730711,4.5,-0.039702333075218199,-0.029530031102767751,4.1655583612839924e-07,0.00068083114618632597,1520.0699999999999,7.3265116654115108,-0.034711274176261853,0
"244-1",2011-09-04,2866.5,40544.279999999999,7.9608470523484378,-0.021029715679163452,10.610149989174367,0.019181277704920063,4.5,-0.00064541136969253898,0.026092741254730711,0.00044224894154645312,0.00036792141439326347,1597.05,7.3759134564287248,0.049401791017213981,0
"245-1",2011-09-11,2675.3099999999999,38708.57,7.8918205404660959,-0.069026511882341879,10.563816301530522,-0.046333687643844712,4.5,-0.021029715679163452,0.019181277704920063,0.004764659342643085,0.0021468106106773683,1448.9200000000001,7.2785737303065341,-0.097339726122190662,0
"246-1",2011-09-18,2465.0100000000002,39254.5,7.8099511432636932,-0.081869397202402716,10.577821366320311,0.01400506478978869,4.5,-0.069026511882341879,-0.046333687643844712,0.0067025981982847859,0.00019614183976617892,1441.6400000000001,7.2735366334169695,-0.0050370968895645518,0
"247-1",2011-09-25,2431.9299999999998,36549.470000000001,7.7964404597770853,-0.013510683486607888,10.506421964388794,-0.071399401931516948,4.5,-0.081869397202402716,0.01400506478978869,0.0001825385682752991,0.005097874596178306,1411.9300000000001,7.2527128417534819,-0.02082379166348769,0
"248-1",2011-10-02,2393.0999999999999,38268.75,7.7803448755851932,-0.016095584191892165,10.552388915226265,0.045966950837470932,4.5,-0.013510683486607888,-0.071399401931516948,0.00025906783047828898,0.0021129605692944697,1496.54,7.3109110559699531,0.0581982142164712,0
"249-1",2011-10-09,2553.0900000000001,38174.889999999999,7.8450596692640726,0.064714793678879445,10.549933248615753,-0.0024556666105119973,4.5,-0.016095584191892165,0.045966950837470932,0.0041880045208999347,6.0302985019834815e-06,1471.1800000000001,7.2938200788529546,-0.017090977116998474,0
"250-1",2011-10-16,2758.21,40026.629999999997,7.922337197586562,0.077277528322489353,10.597300261582852,0.047367012967098887,4.5,0.064714793678879445,-0.0024556666105119973,0.0059718163836331439,0.0022436339174253142,1562.0699999999999,7.3537671437360874,0.059947064883132839,0
"251-1",2011-10-23,2730.8600000000001,40054.410000000003,7.9123718568861721,-0.0099653407003899019,10.597994058794136,0.00069379721128370875,4.5,0.077277528322489353,0.047367012967098887,9.93080152748475e-05,4.8135457038505124e-07,1568.4300000000001,7.3578303980087698,0.0040632542726823928,0
"252-1",2011-10-30,2814.21,41686.019999999997,7.9424368617555601,0.030065004869388012,10.637921099778884,0.03992704098474853,4.5,-0.0099653407003899019,0.00069379721128370875,0.00090390451779632488,0.0015941686017977889,1545.55,7.3431351130385041,-0.014695284970265732,0
"253-1",2011-11-06,2701.54,40909.809999999998,7.9015772597634362,-0.040859601992123906,10.619125166571422,-0.018795933207462312,4.5,0.030065004869388012,0.03992704098474853,0.0016695070749547759,0.00035328710513938448,1530.0999999999999,7.3330883717277677,-0.010046741310736351,0
"254-1",2011-11-13,2656.9699999999998,39853.18,7.8849416547664504,-0.016635604996985798,10.592957480281747,-0.026167686289674918,4.5,-0.040859601992123906,-0.018795933207462312,0.00027674335361573883,0.00068474780575484065,1430.5999999999999,7.2658492156742831,-0.067239156053484628,0
"255-1",2011-11-20,2571.6100000000001,39106.230000000003,7.8522874408896177,-0.03265421387683265,10.574037068319342,-0.018920411962405126,4.5,-0.016635604996985798,-0.026167686289674918,0.00106629768391393,0.00035798198882712299,1381.8299999999999,7.2311639866310022,-0.034685229043280863,0
"256-1",2011-11-27,2398.9699999999998,37601.559999999998,7.7827947575509997,-0.069492683338618022,10.534800817879027,-0.039236250440314535,4.5,-0.03265421387683265,-0.018920411962405126,0.0048292330376014389,0.0015394833486150825,1335.53,7.1970834957945327,-0.034080490836469579,0
"257-1",2011-12-04,2451.0900000000001,39144.139999999999,7.8042881025602027,0.021493345009202969,10.575006009500475,0.040205191621447867,4.5,-0.069492683338618022,-0.039236250440314535,0.00046196387968463017,0.0016164574333173418,1361.47,7.2163202773503015,0.0192367815557688,0
"258-1",2011-12-11,2446.8099999999999,38637.169999999998,7.802540414330795,-0.001747688229407629,10.561970045478631,-0.013035964021844038,4.5,0.021493345009202969,0.040205191621447867,3.0544141472099732e-06,0.00016993635797881218,1356.4100000000001,7.2125967826808095,-0.0037234946694919557,0
"259-1",2011-12-18,2357.46,37001.489999999998,7.7653400472374763,-0.037200367093318754,10.518713461085806,-0.043256584392825204,4.5,-0.001747688229407629,-0.013035964021844038,0.0013838673118776728,0.001871132093333609,1279,7.153833801578843,-0.058762981101966538,0
"260-1",2011-12-25,2362.1500000000001,37788.650000000001,7.7673275002447291,0.0019874530072527818,10.539764071968989,0.021050610883182941,4.5,-0.037200367093318754,-0.043256584392825204,3.9499694560381263e-06,0.00044312821855518007,1322.1199999999999,7.1869917878503884,0.033157986271545425,0
"261-1",2012-01-01,2445.0999999999999,37595.440000000002,7.8018413008680998,0.034513800623370727,10.53463804542764,-0.0051260265413493045,4.5,0.0019874530072527818,0.021050610883182941,0.0011912024334697856,2.6276148102617512e-05,1319.9400000000001,7.1853415600018726,-0.0016502278485157618,0
"262-1",2012-01-08,2486.6199999999999,37739.389999999999,7.8186796375975671,0.016838336729467329,10.53845965556987,0.0038216101422303694,4.5,0.034513800623370727,-0.0051260265413493045,0.0002835295838149285,1.4604704079198025e-05,1311.6800000000001,7.1790640373159729,-0.0062775226858997613,0
"263-1",2012-01-15,2584.75,37991.910000000003,7.8573840704668028,0.038704432869235639,10.545128521306379,0.0066688657365094883,4.5,0.016838336729467329,0.0038216101422303694,0.0014980331237291681,4.4473770211590239e-05,1322.1300000000001,7.1869993514317443,0.0079353141157714191,0
"264-1",2012-01-22,2595.04,39518.870000000003,7.8613572097393796,0.0039731392725768089,10.584533558335604,0.039405037029224488,4.5,0.038704432869235639,0.0066688657365094883,1.5785835679292173e-05,0.0015527569432745531,1405.0899999999999,7.2478566366557899,0.060857285224045654,0
"265-1",2012-01-29,2686.8400000000001,40467.919999999998,7.896121060880521,0.034763851141141444,10.608264840453213,0.023731282117608998,4.5,0.0039731392725768089,0.039405037029224488,0.0012085253461634412,0.00056317375094554862,1520.0699999999999,7.3265116654115108,0.078655028755720835,0
"266-1",2012-02-05,2822.71,41732.300000000003,7.9454526953818911,0.049331634501370125,10.639030688290095,0.030765847836882187,4.5,0.034763851141141444,0.023731282117608998,0.0024336101625767712,0.00094653739312218835,1520.4000000000001,7.3267287371150935,0.00021707170358276073,0
